"USER","YEAR","PORT","CFMU","Pel","NP","BRF","YE"
"Charter",2002,"Whittier","CI",0,0,0,0
"Charter",2002,"Whittier","EASTSIDE",0,0,0,0
"Charter",2002,"Whittier","WESTSIDE",0,0,0,0
"Charter",2002,"Cordova","NORTHEAST",0,0,0,0
"Charter",2002,"Cordova","AFOGNAK",0,0,0,0
"Charter",2002,"Cordova","NG",0,0,0,0
"Charter",2002,"Cordova","CI",0,0,0,0
"Charter",2002,"Cordova","PWSO",0,0,0,0
"Charter",2002,"Cordova","PWSI",0,0,0,0
"Charter",2002,"Cordova","EASTSIDE",0,0,0,0
"Charter",2002,"Cordova","WESTSIDE",0,0,0,0
"Charter",2002,"CCI","NORTHEAST",0,0,0,0
"Charter",2002,"CCI","AFOGNAK",0,0,0,0
"Charter",2002,"CCI","NG",0,0,0,0
"Charter",2002,"CCI","CI",0,0,0,0
"Charter",2002,"CCI","PWSO",0,0,0,0
"Charter",2002,"CCI","PWSI",0,0,0,0
"Charter",2002,"CCI","EASTSIDE",0,0,0,0
"Charter",2002,"CCI","WESTSIDE",0,0,0,0
"Charter",2003,"Kodiak","NG",0,0,0,0
"Charter",2003,"Kodiak","CI",0,0,0,0
"Charter",2003,"Kodiak","PWSO",0,0,0,0
"Charter",2003,"Kodiak","PWSI",0,0,0,0
"Charter",2003,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2003,"Homer","NORTHEAST",0,0,0,0
"Charter",2003,"Homer","AFOGNAK",0,0,0,0
"Charter",2003,"Homer","PWSO",0,0,0,0
"Charter",2003,"Homer","PWSI",0,0,0,0
"Charter",2003,"Homer","EASTSIDE",0,0,0,0
"Charter",2003,"Homer","WESTSIDE",0,0,0,0
"Charter",2003,"Seward","NORTHEAST",0,0,0,0
"Charter",2003,"Seward","AFOGNAK",0,0,0,0
"Charter",2003,"Seward","CI",0,0,0,0
"Charter",2003,"Seward","EASTSIDE",0,0,0,0
"Charter",2003,"Seward","WESTSIDE",0,0,0,0
"Charter",2003,"Valdez","NORTHEAST",0,0,0,0
"Charter",2003,"Valdez","AFOGNAK",0,0,0,0
"Charter",2003,"Valdez","NG",0,0,0,0
"Charter",2003,"Valdez","CI",0,0,0,0
"Charter",2003,"Valdez","EASTSIDE",0,0,0,0
"Charter",2003,"Valdez","WESTSIDE",0,0,0,0
"Charter",2003,"Whittier","NORTHEAST",0,0,0,0
"Charter",2003,"Whittier","AFOGNAK",0,0,0,0
"Charter",2003,"Whittier","NG",0,0,0,0
"Charter",2003,"Whittier","CI",0,0,0,0
"Charter",2003,"Whittier","EASTSIDE",0,0,0,0
"Charter",2003,"Whittier","WESTSIDE",0,0,0,0
"Charter",2003,"Cordova","NORTHEAST",0,0,0,0
"Charter",2003,"Cordova","AFOGNAK",0,0,0,0
"Charter",2003,"Cordova","NG",0,0,0,0
"Charter",2003,"Cordova","CI",0,0,0,0
"Charter",2003,"Cordova","PWSO",0,0,0,0
"Charter",2003,"Cordova","PWSI",0,0,0,0
"Charter",2003,"Cordova","EASTSIDE",0,0,0,0
"Charter",2003,"Cordova","WESTSIDE",0,0,0,0
"Charter",2003,"CCI","NORTHEAST",0,0,0,0
"Charter",2003,"CCI","AFOGNAK",0,0,0,0
"Charter",2003,"CCI","NG",0,0,0,0
"Charter",2003,"CCI","PWSO",0,0,0,0
"Charter",2003,"CCI","PWSI",0,0,0,0
"Charter",2003,"CCI","EASTSIDE",0,0,0,0
"Charter",2003,"CCI","WESTSIDE",0,0,0,0
"Charter",2004,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2004,"Kodiak","NG",0,0,0,0
"Charter",2004,"Kodiak","CI",0,0,0,0
"Charter",2004,"Kodiak","PWSO",0,0,0,0
"Charter",2004,"Kodiak","PWSI",0,0,0,0
"Charter",2004,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2004,"Homer","NORTHEAST",0,0,0,0
"Charter",2004,"Homer","AFOGNAK",0,0,0,0
"Charter",2004,"Homer","PWSO",0,0,0,0
"Charter",2004,"Homer","PWSI",0,0,0,0
"Charter",2004,"Homer","EASTSIDE",0,0,0,0
"Charter",2004,"Homer","WESTSIDE",0,0,0,0
"Charter",2004,"Seward","NORTHEAST",0,0,0,0
"Charter",2004,"Seward","AFOGNAK",0,0,0,0
"Charter",2004,"Seward","CI",0,0,0,0
"Charter",2004,"Seward","EASTSIDE",0,0,0,0
"Charter",2004,"Seward","WESTSIDE",0,0,0,0
"Charter",2004,"Valdez","NORTHEAST",0,0,0,0
"Charter",2004,"Valdez","AFOGNAK",0,0,0,0
"Charter",2004,"Valdez","NG",0,0,0,0
"Charter",2004,"Valdez","CI",0,0,0,0
"Charter",2004,"Valdez","EASTSIDE",0,0,0,0
"Charter",2004,"Valdez","WESTSIDE",0,0,0,0
"Charter",2004,"Whittier","NORTHEAST",0,0,0,0
"Charter",2004,"Whittier","AFOGNAK",0,0,0,0
"Charter",2004,"Whittier","NG",0,0,0,0
"Charter",2004,"Whittier","CI",0,0,0,0
"Charter",2004,"Whittier","EASTSIDE",0,0,0,0
"Charter",2004,"Whittier","WESTSIDE",0,0,0,0
"Charter",2004,"Cordova","NORTHEAST",0,0,0,0
"Charter",2004,"Cordova","AFOGNAK",0,0,0,0
"Charter",2004,"Cordova","NG",0,0,0,0
"Charter",2004,"Cordova","CI",0,0,0,0
"Charter",2004,"Cordova","PWSO",0,0,0,0
"Charter",2004,"Cordova","PWSI",0,0,0,0
"Charter",2004,"Cordova","EASTSIDE",0,0,0,0
"Charter",2004,"Cordova","WESTSIDE",0,0,0,0
"Charter",2004,"CCI","NORTHEAST",0,0,0,0
"Charter",2004,"CCI","AFOGNAK",0,0,0,0
"Charter",2004,"CCI","NG",0,0,0,0
"Charter",2004,"CCI","CI",0,0,0,0
"Charter",2004,"CCI","PWSO",0,0,0,0
"Charter",2004,"CCI","PWSI",0,0,0,0
"Charter",2004,"CCI","EASTSIDE",0,0,0,0
"Charter",2004,"CCI","WESTSIDE",0,0,0,0
"Charter",2005,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2005,"Kodiak","NG",0,0,0,0
"Charter",2005,"Kodiak","CI",0,0,0,0
"Charter",2005,"Kodiak","PWSO",0,0,0,0
"Charter",2005,"Kodiak","PWSI",0,0,0,0
"Charter",2005,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2005,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2005,"Homer","NORTHEAST",0,0,0,0
"Charter",2005,"Homer","AFOGNAK",0,0,0,0
"Charter",2005,"Homer","PWSO",0,0,0,0
"Charter",2005,"Homer","PWSI",0,0,0,0
"Charter",2005,"Homer","EASTSIDE",0,0,0,0
"Charter",2005,"Homer","WESTSIDE",0,0,0,0
"Charter",2005,"Seward","NORTHEAST",0,0,0,0
"Charter",2005,"Seward","AFOGNAK",0,0,0,0
"Charter",2005,"Seward","CI",0,0,0,0
"Charter",2005,"Seward","EASTSIDE",0,0,0,0
"Charter",2005,"Seward","WESTSIDE",0,0,0,0
"Charter",2005,"Valdez","NORTHEAST",0,0,0,0
"Charter",2005,"Valdez","AFOGNAK",0,0,0,0
"Charter",2005,"Valdez","NG",0,0,0,0
"Charter",2005,"Valdez","CI",0,0,0,0
"Charter",2005,"Valdez","EASTSIDE",0,0,0,0
"Charter",2005,"Valdez","WESTSIDE",0,0,0,0
"Charter",2005,"Whittier","NORTHEAST",0,0,0,0
"Charter",2005,"Whittier","AFOGNAK",0,0,0,0
"Charter",2005,"Whittier","NG",0,0,0,0
"Charter",2005,"Whittier","CI",0,0,0,0
"Charter",2005,"Whittier","EASTSIDE",0,0,0,0
"Charter",2005,"Whittier","WESTSIDE",0,0,0,0
"Charter",2005,"Cordova","NORTHEAST",0,0,0,0
"Charter",2005,"Cordova","AFOGNAK",0,0,0,0
"Charter",2005,"Cordova","NG",0,0,0,0
"Charter",2005,"Cordova","CI",0,0,0,0
"Charter",2005,"Cordova","PWSO",0,0,0,0
"Charter",2005,"Cordova","PWSI",0,0,0,0
"Charter",2005,"Cordova","EASTSIDE",0,0,0,0
"Charter",2005,"Cordova","WESTSIDE",0,0,0,0
"Charter",2005,"CCI","NORTHEAST",0,0,0,0
"Charter",2005,"CCI","AFOGNAK",0,0,0,0
"Charter",2005,"CCI","NG",0,0,0,0
"Charter",2005,"CCI","CI",0,0,0,0
"Charter",2005,"CCI","PWSO",0,0,0,0
"Charter",2005,"CCI","PWSI",0,0,0,0
"Charter",2005,"CCI","EASTSIDE",0,0,0,0
"Charter",2005,"CCI","WESTSIDE",0,0,0,0
"Charter",2006,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2006,"Kodiak","NG",0,0,0,0
"Charter",2006,"Kodiak","CI",0,0,0,0
"Charter",2006,"Kodiak","PWSO",0,0,0,0
"Charter",2006,"Kodiak","PWSI",0,0,0,0
"Charter",2006,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2006,"Homer","NORTHEAST",0,0,0,0
"Charter",2006,"Homer","AFOGNAK",0,0,0,0
"Charter",2006,"Homer","PWSO",0,0,0,0
"Charter",2006,"Homer","PWSI",0,0,0,0
"Charter",2006,"Homer","EASTSIDE",0,0,0,0
"Charter",2006,"Homer","WESTSIDE",0,0,0,0
"Charter",2006,"Seward","NORTHEAST",0,0,0,0
"Charter",2006,"Seward","AFOGNAK",0,0,0,0
"Charter",2006,"Seward","CI",0,0,0,0
"Charter",2006,"Seward","EASTSIDE",0,0,0,0
"Charter",2006,"Seward","WESTSIDE",0,0,0,0
"Charter",2006,"Valdez","NORTHEAST",0,0,0,0
"Charter",2006,"Valdez","AFOGNAK",0,0,0,0
"Charter",2006,"Valdez","NG",0,0,0,0
"Charter",2006,"Valdez","CI",0,0,0,0
"Charter",2006,"Valdez","EASTSIDE",0,0,0,0
"Charter",2006,"Valdez","WESTSIDE",0,0,0,0
"Charter",2006,"Whittier","NORTHEAST",0,0,0,0
"Charter",2006,"Whittier","AFOGNAK",0,0,0,0
"Charter",2006,"Whittier","NG",0,0,0,0
"Charter",2006,"Whittier","CI",0,0,0,0
"Charter",2006,"Whittier","EASTSIDE",0,0,0,0
"Charter",2006,"Whittier","WESTSIDE",0,0,0,0
"Charter",2006,"Cordova","NORTHEAST",0,0,0,0
"Charter",2006,"Cordova","AFOGNAK",0,0,0,0
"Charter",2006,"Cordova","NG",0,0,0,0
"Charter",2006,"Cordova","CI",0,0,0,0
"Charter",2006,"Cordova","PWSO",0,0,0,0
"Charter",2006,"Cordova","PWSI",0,0,0,0
"Charter",2006,"Cordova","EASTSIDE",0,0,0,0
"Charter",2006,"Cordova","WESTSIDE",0,0,0,0
"Charter",2006,"CCI","NORTHEAST",0,0,0,0
"Charter",2006,"CCI","AFOGNAK",0,0,0,0
"Charter",2006,"CCI","NG",0,0,0,0
"Charter",2006,"CCI","PWSO",0,0,0,0
"Charter",2006,"CCI","PWSI",0,0,0,0
"Charter",2006,"CCI","EASTSIDE",0,0,0,0
"Charter",2006,"CCI","WESTSIDE",0,0,0,0
"Charter",2007,"Kodiak","NG",0,0,0,0
"Charter",2007,"Kodiak","CI",0,0,0,0
"Charter",2007,"Kodiak","PWSO",0,0,0,0
"Charter",2007,"Kodiak","PWSI",0,0,0,0
"Charter",2007,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2007,"Homer","NORTHEAST",0,0,0,0
"Charter",2007,"Homer","AFOGNAK",0,0,0,0
"Charter",2007,"Homer","PWSO",0,0,0,0
"Charter",2007,"Homer","PWSI",0,0,0,0
"Charter",2007,"Homer","EASTSIDE",0,0,0,0
"Charter",2007,"Homer","WESTSIDE",0,0,0,0
"Charter",2007,"Seward","NORTHEAST",0,0,0,0
"Charter",2007,"Seward","AFOGNAK",0,0,0,0
"Charter",2007,"Seward","CI",0,0,0,0
"Charter",2007,"Seward","EASTSIDE",0,0,0,0
"Charter",2007,"Seward","WESTSIDE",0,0,0,0
"Charter",2007,"Valdez","NORTHEAST",0,0,0,0
"Charter",2007,"Valdez","AFOGNAK",0,0,0,0
"Charter",2007,"Valdez","NG",0,0,0,0
"Charter",2007,"Valdez","CI",0,0,0,0
"Charter",2007,"Valdez","EASTSIDE",0,0,0,0
"Charter",2007,"Valdez","WESTSIDE",0,0,0,0
"Charter",2007,"Whittier","NORTHEAST",0,0,0,0
"Charter",2007,"Whittier","AFOGNAK",0,0,0,0
"Charter",2007,"Whittier","NG",0,0,0,0
"Charter",2007,"Whittier","CI",0,0,0,0
"Charter",2007,"Whittier","PWSO",0,0,0,0
"Charter",2007,"Whittier","EASTSIDE",0,0,0,0
"Charter",2007,"Whittier","WESTSIDE",0,0,0,0
"Charter",2007,"Cordova","NORTHEAST",0,0,0,0
"Charter",2007,"Cordova","AFOGNAK",0,0,0,0
"Charter",2007,"Cordova","NG",0,0,0,0
"Charter",2007,"Cordova","CI",0,0,0,0
"Charter",2007,"Cordova","PWSO",0,0,0,0
"Charter",2007,"Cordova","PWSI",0,0,0,0
"Charter",2007,"Cordova","EASTSIDE",0,0,0,0
"Charter",2007,"Cordova","WESTSIDE",0,0,0,0
"Charter",2007,"CCI","NORTHEAST",0,0,0,0
"Charter",2007,"CCI","AFOGNAK",0,0,0,0
"Charter",2007,"CCI","NG",0,0,0,0
"Charter",2007,"CCI","CI",0,0,0,0
"Charter",2007,"CCI","PWSO",0,0,0,0
"Charter",2007,"CCI","PWSI",0,0,0,0
"Charter",2007,"CCI","EASTSIDE",0,0,0,0
"Charter",2007,"CCI","WESTSIDE",0,0,0,0
"Charter",2008,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2008,"Kodiak","NG",0,0,0,0
"Charter",2008,"Kodiak","CI",0,0,0,0
"Charter",2008,"Kodiak","PWSO",0,0,0,0
"Charter",2008,"Kodiak","PWSI",0,0,0,0
"Charter",2008,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2008,"Homer","NORTHEAST",0,0,0,0
"Charter",2008,"Homer","AFOGNAK",0,0,0,0
"Charter",2008,"Homer","PWSO",0,0,0,0
"Charter",2008,"Homer","PWSI",0,0,0,0
"Charter",2008,"Homer","EASTSIDE",0,0,0,0
"Charter",2008,"Homer","WESTSIDE",0,0,0,0
"Charter",2008,"Seward","NORTHEAST",0,0,0,0
"Charter",2008,"Seward","AFOGNAK",0,0,0,0
"Charter",2008,"Seward","CI",0,0,0,0
"Charter",2008,"Seward","EASTSIDE",0,0,0,0
"Charter",2008,"Seward","WESTSIDE",0,0,0,0
"Charter",2008,"Valdez","NORTHEAST",0,0,0,0
"Charter",2008,"Valdez","AFOGNAK",0,0,0,0
"Charter",2008,"Valdez","NG",0,0,0,0
"Charter",2008,"Valdez","CI",0,0,0,0
"Charter",2008,"Valdez","EASTSIDE",0,0,0,0
"Charter",2008,"Valdez","WESTSIDE",0,0,0,0
"Charter",2008,"Whittier","NORTHEAST",0,0,0,0
"Charter",2008,"Whittier","AFOGNAK",0,0,0,0
"Charter",2008,"Whittier","NG",0,0,0,0
"Charter",2008,"Whittier","CI",0,0,0,0
"Charter",2008,"Whittier","EASTSIDE",0,0,0,0
"Charter",2008,"Whittier","WESTSIDE",0,0,0,0
"Charter",2008,"Cordova","NORTHEAST",0,0,0,0
"Charter",2008,"Cordova","AFOGNAK",0,0,0,0
"Charter",2008,"Cordova","NG",0,0,0,0
"Charter",2008,"Cordova","CI",0,0,0,0
"Charter",2008,"Cordova","PWSO",0,0,0,0
"Charter",2008,"Cordova","PWSI",0,0,0,0
"Charter",2008,"Cordova","EASTSIDE",0,0,0,0
"Charter",2008,"Cordova","WESTSIDE",0,0,0,0
"Charter",2008,"CCI","NORTHEAST",0,0,0,0
"Charter",2008,"CCI","AFOGNAK",0,0,0,0
"Charter",2008,"CCI","NG",0,0,0,0
"Charter",2008,"CCI","CI",0,0,0,0
"Charter",2008,"CCI","PWSO",0,0,0,0
"Charter",2008,"CCI","PWSI",0,0,0,0
"Charter",2008,"CCI","EASTSIDE",0,0,0,0
"Charter",2008,"CCI","WESTSIDE",0,0,0,0
"Charter",2009,"Kodiak","NG",0,0,0,0
"Charter",2009,"Kodiak","CI",0,0,0,0
"Charter",2009,"Kodiak","PWSO",0,0,0,0
"Charter",2009,"Kodiak","PWSI",0,0,0,0
"Charter",2009,"Homer","NORTHEAST",0,0,0,0
"Charter",2009,"Homer","AFOGNAK",0,0,0,0
"Charter",2009,"Homer","PWSO",0,0,0,0
"Charter",2009,"Homer","PWSI",0,0,0,0
"Charter",2009,"Homer","EASTSIDE",0,0,0,0
"Charter",2009,"Homer","WESTSIDE",0,0,0,0
"Charter",2009,"Seward","NORTHEAST",0,0,0,0
"Charter",2009,"Seward","AFOGNAK",0,0,0,0
"Charter",2009,"Seward","CI",0,0,0,0
"Charter",2009,"Seward","EASTSIDE",0,0,0,0
"Charter",2009,"Seward","WESTSIDE",0,0,0,0
"Charter",2009,"Valdez","NORTHEAST",0,0,0,0
"Charter",2009,"Valdez","AFOGNAK",0,0,0,0
"Charter",2009,"Valdez","NG",0,0,0,0
"Charter",2009,"Valdez","CI",0,0,0,0
"Charter",2009,"Valdez","EASTSIDE",0,0,0,0
"Charter",2009,"Valdez","WESTSIDE",0,0,0,0
"Charter",2009,"Whittier","NORTHEAST",0,0,0,0
"Charter",2009,"Whittier","AFOGNAK",0,0,0,0
"Charter",2009,"Whittier","NG",0,0,0,0
"Charter",2009,"Whittier","CI",0,0,0,0
"Charter",2009,"Whittier","EASTSIDE",0,0,0,0
"Charter",2009,"Whittier","WESTSIDE",0,0,0,0
"Charter",2009,"Cordova","NORTHEAST",0,0,0,0
"Charter",2009,"Cordova","AFOGNAK",0,0,0,0
"Charter",2009,"Cordova","NG",0,0,0,0
"Charter",2009,"Cordova","CI",0,0,0,0
"Charter",2009,"Cordova","PWSO",0,0,0,0
"Charter",2009,"Cordova","PWSI",0,0,0,0
"Charter",2009,"Cordova","EASTSIDE",0,0,0,0
"Charter",2009,"Cordova","WESTSIDE",0,0,0,0
"Charter",2009,"CCI","NORTHEAST",0,0,0,0
"Charter",2009,"CCI","AFOGNAK",0,0,0,0
"Charter",2009,"CCI","NG",0,0,0,0
"Charter",2009,"CCI","CI",0,0,0,0
"Charter",2009,"CCI","PWSO",0,0,0,0
"Charter",2009,"CCI","PWSI",0,0,0,0
"Charter",2009,"CCI","EASTSIDE",0,0,0,0
"Charter",2009,"CCI","WESTSIDE",0,0,0,0
"Charter",2010,"Kodiak","NG",0,0,0,0
"Charter",2010,"Kodiak","CI",0,0,0,0
"Charter",2010,"Kodiak","PWSO",0,0,0,0
"Charter",2010,"Kodiak","PWSI",0,0,0,0
"Charter",2010,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2010,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2010,"Homer","NORTHEAST",0,0,0,0
"Charter",2010,"Homer","AFOGNAK",0,0,0,0
"Charter",2010,"Homer","PWSO",0,0,0,0
"Charter",2010,"Homer","PWSI",0,0,0,0
"Charter",2010,"Homer","EASTSIDE",0,0,0,0
"Charter",2010,"Homer","WESTSIDE",0,0,0,0
"Charter",2010,"Seward","NORTHEAST",0,0,0,0
"Charter",2010,"Seward","AFOGNAK",0,0,0,0
"Charter",2010,"Seward","CI",0,0,0,0
"Charter",2010,"Seward","EASTSIDE",0,0,0,0
"Charter",2010,"Seward","WESTSIDE",0,0,0,0
"Charter",2010,"Valdez","NORTHEAST",0,0,0,0
"Charter",2010,"Valdez","AFOGNAK",0,0,0,0
"Charter",2010,"Valdez","NG",0,0,0,0
"Charter",2010,"Valdez","CI",0,0,0,0
"Charter",2010,"Valdez","EASTSIDE",0,0,0,0
"Charter",2010,"Valdez","WESTSIDE",0,0,0,0
"Charter",2010,"Whittier","NORTHEAST",0,0,0,0
"Charter",2010,"Whittier","AFOGNAK",0,0,0,0
"Charter",2010,"Whittier","NG",0,0,0,0
"Charter",2010,"Whittier","CI",0,0,0,0
"Charter",2010,"Whittier","EASTSIDE",0,0,0,0
"Charter",2010,"Whittier","WESTSIDE",0,0,0,0
"Charter",2010,"Cordova","NORTHEAST",0,0,0,0
"Charter",2010,"Cordova","AFOGNAK",0,0,0,0
"Charter",2010,"Cordova","NG",0,0,0,0
"Charter",2010,"Cordova","CI",0,0,0,0
"Charter",2010,"Cordova","PWSO",0,0,0,0
"Charter",2010,"Cordova","PWSI",0,0,0,0
"Charter",2010,"Cordova","EASTSIDE",0,0,0,0
"Charter",2010,"Cordova","WESTSIDE",0,0,0,0
"Charter",2010,"CCI","NORTHEAST",0,0,0,0
"Charter",2010,"CCI","AFOGNAK",0,0,0,0
"Charter",2010,"CCI","CI",0,0,0,0
"Charter",2010,"CCI","PWSO",0,0,0,0
"Charter",2010,"CCI","PWSI",0,0,0,0
"Charter",2010,"CCI","EASTSIDE",0,0,0,0
"Charter",2010,"CCI","WESTSIDE",0,0,0,0
"Charter",2011,"Kodiak","NG",0,0,0,0
"Charter",2011,"Kodiak","CI",0,0,0,0
"Charter",2011,"Kodiak","PWSO",0,0,0,0
"Charter",2011,"Kodiak","PWSI",0,0,0,0
"Charter",2011,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2011,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2011,"Homer","NORTHEAST",0,0,0,0
"Charter",2011,"Homer","PWSO",0,0,0,0
"Charter",2011,"Homer","PWSI",0,0,0,0
"Charter",2011,"Homer","EASTSIDE",0,0,0,0
"Charter",2011,"Homer","WESTSIDE",0,0,0,0
"Charter",2011,"Seward","NORTHEAST",0,0,0,0
"Charter",2011,"Seward","AFOGNAK",0,0,0,0
"Charter",2011,"Seward","CI",0,0,0,0
"Charter",2011,"Seward","EASTSIDE",0,0,0,0
"Charter",2011,"Seward","WESTSIDE",0,0,0,0
"Charter",2011,"Valdez","NORTHEAST",0,0,0,0
"Charter",2011,"Valdez","AFOGNAK",0,0,0,0
"Charter",2011,"Valdez","NG",0,0,0,0
"Charter",2011,"Valdez","CI",0,0,0,0
"Charter",2011,"Valdez","EASTSIDE",0,0,0,0
"Charter",2011,"Valdez","WESTSIDE",0,0,0,0
"Charter",2011,"Whittier","NORTHEAST",0,0,0,0
"Charter",2011,"Whittier","AFOGNAK",0,0,0,0
"Charter",2011,"Whittier","NG",0,0,0,0
"Charter",2011,"Whittier","CI",0,0,0,0
"Charter",2011,"Whittier","EASTSIDE",0,0,0,0
"Charter",2011,"Whittier","WESTSIDE",0,0,0,0
"Charter",2011,"Cordova","NORTHEAST",0,0,0,0
"Charter",2011,"Cordova","AFOGNAK",0,0,0,0
"Charter",2011,"Cordova","NG",0,0,0,0
"Charter",2011,"Cordova","CI",0,0,0,0
"Charter",2011,"Cordova","PWSO",0,0,0,0
"Charter",2011,"Cordova","PWSI",0,0,0,0
"Charter",2011,"Cordova","EASTSIDE",0,0,0,0
"Charter",2011,"Cordova","WESTSIDE",0,0,0,0
"Charter",2011,"CCI","NORTHEAST",0,0,0,0
"Charter",2011,"CCI","AFOGNAK",0,0,0,0
"Charter",2011,"CCI","NG",0,0,0,0
"Charter",2011,"CCI","CI",0,0,0,0
"Charter",2011,"CCI","PWSO",0,0,0,0
"Charter",2011,"CCI","PWSI",0,0,0,0
"Charter",2011,"CCI","EASTSIDE",0,0,0,0
"Charter",2011,"CCI","WESTSIDE",0,0,0,0
"Charter",2012,"Kodiak","NG",0,0,0,0
"Charter",2012,"Kodiak","CI",0,0,0,0
"Charter",2012,"Kodiak","PWSO",0,0,0,0
"Charter",2012,"Kodiak","PWSI",0,0,0,0
"Charter",2012,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2012,"Homer","NORTHEAST",0,0,0,0
"Charter",2012,"Homer","AFOGNAK",0,0,0,0
"Charter",2012,"Homer","PWSO",0,0,0,0
"Charter",2012,"Homer","PWSI",0,0,0,0
"Charter",2012,"Homer","EASTSIDE",0,0,0,0
"Charter",2012,"Homer","WESTSIDE",0,0,0,0
"Charter",2012,"Seward","NORTHEAST",0,0,0,0
"Charter",2012,"Seward","AFOGNAK",0,0,0,0
"Charter",2012,"Seward","CI",0,0,0,0
"Charter",2012,"Seward","EASTSIDE",0,0,0,0
"Charter",2012,"Seward","WESTSIDE",0,0,0,0
"Charter",2012,"Valdez","NORTHEAST",0,0,0,0
"Charter",2012,"Valdez","AFOGNAK",0,0,0,0
"Charter",2012,"Valdez","NG",0,0,0,0
"Charter",2012,"Valdez","CI",0,0,0,0
"Charter",2012,"Valdez","EASTSIDE",0,0,0,0
"Charter",2012,"Valdez","WESTSIDE",0,0,0,0
"Charter",2012,"Whittier","NORTHEAST",0,0,0,0
"Charter",2012,"Whittier","AFOGNAK",0,0,0,0
"Charter",2012,"Whittier","NG",0,0,0,0
"Charter",2012,"Whittier","CI",0,0,0,0
"Charter",2012,"Whittier","EASTSIDE",0,0,0,0
"Charter",2012,"Whittier","WESTSIDE",0,0,0,0
"Charter",2012,"Cordova","NORTHEAST",0,0,0,0
"Charter",2012,"Cordova","AFOGNAK",0,0,0,0
"Charter",2012,"Cordova","NG",0,0,0,0
"Charter",2012,"Cordova","CI",0,0,0,0
"Charter",2012,"Cordova","PWSO",0,0,0,0
"Charter",2012,"Cordova","PWSI",0,0,0,0
"Charter",2012,"Cordova","EASTSIDE",0,0,0,0
"Charter",2012,"Cordova","WESTSIDE",0,0,0,0
"Charter",2012,"CCI","NORTHEAST",0,0,0,0
"Charter",2012,"CCI","AFOGNAK",0,0,0,0
"Charter",2012,"CCI","CI",0,0,0,0
"Charter",2012,"CCI","PWSO",0,0,0,0
"Charter",2012,"CCI","PWSI",0,0,0,0
"Charter",2012,"CCI","EASTSIDE",0,0,0,0
"Charter",2012,"CCI","WESTSIDE",0,0,0,0
"Charter",2013,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2013,"Kodiak","NG",0,0,0,0
"Charter",2013,"Kodiak","CI",0,0,0,0
"Charter",2013,"Kodiak","PWSO",0,0,0,0
"Charter",2013,"Kodiak","PWSI",0,0,0,0
"Charter",2013,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2013,"Kodiak","WESTSIDE",0,0,0,0
