"USER","YEAR","PORT","CFMU","Pel","NP","BRF","YE"
"Charter",2013,"Homer","NORTHEAST",0,0,0,0
"Charter",2013,"Homer","AFOGNAK",0,0,0,0
"Charter",2013,"Homer","PWSO",0,0,0,0
"Charter",2013,"Homer","PWSI",0,0,0,0
"Charter",2013,"Homer","EASTSIDE",0,0,0,0
"Charter",2013,"Homer","WESTSIDE",0,0,0,0
"Charter",2013,"Seward","NORTHEAST",0,0,0,0
"Charter",2013,"Seward","AFOGNAK",0,0,0,0
"Charter",2013,"Seward","CI",0,0,0,0
"Charter",2013,"Seward","EASTSIDE",0,0,0,0
"Charter",2013,"Seward","WESTSIDE",0,0,0,0
"Charter",2013,"Valdez","NORTHEAST",0,0,0,0
"Charter",2013,"Valdez","AFOGNAK",0,0,0,0
"Charter",2013,"Valdez","NG",0,0,0,0
"Charter",2013,"Valdez","CI",0,0,0,0
"Charter",2013,"Valdez","EASTSIDE",0,0,0,0
"Charter",2013,"Valdez","WESTSIDE",0,0,0,0
"Charter",2013,"Whittier","NORTHEAST",0,0,0,0
"Charter",2013,"Whittier","AFOGNAK",0,0,0,0
"Charter",2013,"Whittier","NG",0,0,0,0
"Charter",2013,"Whittier","CI",0,0,0,0
"Charter",2013,"Whittier","EASTSIDE",0,0,0,0
"Charter",2013,"Whittier","WESTSIDE",0,0,0,0
"Charter",2013,"Cordova","NORTHEAST",0,0,0,0
"Charter",2013,"Cordova","AFOGNAK",0,0,0,0
"Charter",2013,"Cordova","NG",0,0,0,0
"Charter",2013,"Cordova","CI",0,0,0,0
"Charter",2013,"Cordova","PWSO",0,0,0,0
"Charter",2013,"Cordova","PWSI",0,0,0,0
"Charter",2013,"Cordova","EASTSIDE",0,0,0,0
"Charter",2013,"Cordova","WESTSIDE",0,0,0,0
"Charter",2013,"CCI","NORTHEAST",0,0,0,0
"Charter",2013,"CCI","AFOGNAK",0,0,0,0
"Charter",2013,"CCI","NG",0,0,0,0
"Charter",2013,"CCI","CI",0,0,0,0
"Charter",2013,"CCI","PWSO",0,0,0,0
"Charter",2013,"CCI","PWSI",0,0,0,0
"Charter",2013,"CCI","EASTSIDE",0,0,0,0
"Charter",2013,"CCI","WESTSIDE",0,0,0,0
"Charter",2014,"Kodiak","NG",0,0,0,0
"Charter",2014,"Kodiak","CI",0,0,0,0
"Charter",2014,"Kodiak","PWSO",0,0,0,0
"Charter",2014,"Kodiak","PWSI",0,0,0,0
"Charter",2014,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2014,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2014,"Homer","NORTHEAST",0,0,0,0
"Charter",2014,"Homer","AFOGNAK",0,0,0,0
"Charter",2014,"Homer","PWSO",0,0,0,0
"Charter",2014,"Homer","PWSI",0,0,0,0
"Charter",2014,"Homer","EASTSIDE",0,0,0,0
"Charter",2014,"Homer","WESTSIDE",0,0,0,0
"Charter",2014,"Seward","NORTHEAST",0,0,0,0
"Charter",2014,"Seward","AFOGNAK",0,0,0,0
"Charter",2014,"Seward","CI",0,0,0,0
"Charter",2014,"Seward","EASTSIDE",0,0,0,0
"Charter",2014,"Seward","WESTSIDE",0,0,0,0
"Charter",2014,"Valdez","NORTHEAST",0,0,0,0
"Charter",2014,"Valdez","AFOGNAK",0,0,0,0
"Charter",2014,"Valdez","NG",0,0,0,0
"Charter",2014,"Valdez","CI",0,0,0,0
"Charter",2014,"Valdez","EASTSIDE",0,0,0,0
"Charter",2014,"Valdez","WESTSIDE",0,0,0,0
"Charter",2014,"Whittier","NORTHEAST",0,0,0,0
"Charter",2014,"Whittier","AFOGNAK",0,0,0,0
"Charter",2014,"Whittier","NG",0,0,0,0
"Charter",2014,"Whittier","CI",0,0,0,0
"Charter",2014,"Whittier","EASTSIDE",0,0,0,0
"Charter",2014,"Whittier","WESTSIDE",0,0,0,0
"Charter",2014,"Cordova","NORTHEAST",0,0,0,0
"Charter",2014,"Cordova","AFOGNAK",0,0,0,0
"Charter",2014,"Cordova","NG",0,0,0,0
"Charter",2014,"Cordova","CI",0,0,0,0
"Charter",2014,"Cordova","PWSO",0,0,0,0
"Charter",2014,"Cordova","PWSI",0,0,0,0
"Charter",2014,"Cordova","EASTSIDE",0,0,0,0
"Charter",2014,"Cordova","WESTSIDE",0,0,0,0
"Charter",2014,"CCI","NORTHEAST",0,0,0,0
"Charter",2014,"CCI","AFOGNAK",0,0,0,0
"Charter",2014,"CCI","PWSO",0,0,0,0
"Charter",2014,"CCI","PWSI",0,0,0,0
"Charter",2014,"CCI","EASTSIDE",0,0,0,0
"Charter",2014,"CCI","WESTSIDE",0,0,0,0
"Charter",2015,"Kodiak","NG",0,0,0,0
"Charter",2015,"Kodiak","CI",0,0,0,0
"Charter",2015,"Kodiak","PWSO",0,0,0,0
"Charter",2015,"Kodiak","PWSI",0,0,0,0
"Charter",2015,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2015,"Homer","NORTHEAST",0,0,0,0
"Charter",2015,"Homer","PWSO",0,0,0,0
"Charter",2015,"Homer","PWSI",0,0,0,0
"Charter",2015,"Homer","EASTSIDE",0,0,0,0
"Charter",2015,"Homer","WESTSIDE",0,0,0,0
"Charter",2015,"Seward","NORTHEAST",0,0,0,0
"Charter",2015,"Seward","AFOGNAK",0,0,0,0
"Charter",2015,"Seward","CI",0,0,0,0
"Charter",2015,"Seward","EASTSIDE",0,0,0,0
"Charter",2015,"Seward","WESTSIDE",0,0,0,0
"Charter",2015,"Valdez","NORTHEAST",0,0,0,0
"Charter",2015,"Valdez","AFOGNAK",0,0,0,0
"Charter",2015,"Valdez","NG",0,0,0,0
"Charter",2015,"Valdez","CI",0,0,0,0
"Charter",2015,"Valdez","EASTSIDE",0,0,0,0
"Charter",2015,"Valdez","WESTSIDE",0,0,0,0
"Charter",2015,"Whittier","NORTHEAST",0,0,0,0
"Charter",2015,"Whittier","AFOGNAK",0,0,0,0
"Charter",2015,"Whittier","NG",0,0,0,0
"Charter",2015,"Whittier","CI",0,0,0,0
"Charter",2015,"Whittier","EASTSIDE",0,0,0,0
"Charter",2015,"Whittier","WESTSIDE",0,0,0,0
"Charter",2015,"Cordova","NORTHEAST",0,0,0,0
"Charter",2015,"Cordova","AFOGNAK",0,0,0,0
"Charter",2015,"Cordova","NG",0,0,0,0
"Charter",2015,"Cordova","CI",0,0,0,0
"Charter",2015,"Cordova","PWSO",0,0,0,0
"Charter",2015,"Cordova","PWSI",0,0,0,0
"Charter",2015,"Cordova","EASTSIDE",0,0,0,0
"Charter",2015,"Cordova","WESTSIDE",0,0,0,0
"Charter",2015,"CCI","NORTHEAST",0,0,0,0
"Charter",2015,"CCI","AFOGNAK",0,0,0,0
"Charter",2015,"CCI","NG",0,0,0,0
"Charter",2015,"CCI","CI",0,0,0,0
"Charter",2015,"CCI","PWSO",0,0,0,0
"Charter",2015,"CCI","PWSI",0,0,0,0
"Charter",2015,"CCI","EASTSIDE",0,0,0,0
"Charter",2015,"CCI","WESTSIDE",0,0,0,0
"Charter",2016,"Kodiak","NG",0,0,0,0
"Charter",2016,"Kodiak","CI",0,0,0,0
"Charter",2016,"Kodiak","PWSO",0,0,0,0
"Charter",2016,"Kodiak","PWSI",0,0,0,0
"Charter",2016,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2016,"Homer","NORTHEAST",0,0,0,0
"Charter",2016,"Homer","PWSO",0,0,0,0
"Charter",2016,"Homer","PWSI",0,0,0,0
"Charter",2016,"Homer","EASTSIDE",0,0,0,0
"Charter",2016,"Homer","WESTSIDE",0,0,0,0
"Charter",2016,"Seward","NORTHEAST",0,0,0,0
"Charter",2016,"Seward","AFOGNAK",0,0,0,0
"Charter",2016,"Seward","CI",0,0,0,0
"Charter",2016,"Seward","EASTSIDE",0,0,0,0
"Charter",2016,"Seward","WESTSIDE",0,0,0,0
"Charter",2016,"Valdez","NORTHEAST",0,0,0,0
"Charter",2016,"Valdez","AFOGNAK",0,0,0,0
"Charter",2016,"Valdez","NG",0,0,0,0
"Charter",2016,"Valdez","CI",0,0,0,0
"Charter",2016,"Valdez","EASTSIDE",0,0,0,0
"Charter",2016,"Valdez","WESTSIDE",0,0,0,0
"Charter",2016,"Whittier","NORTHEAST",0,0,0,0
"Charter",2016,"Whittier","AFOGNAK",0,0,0,0
"Charter",2016,"Whittier","NG",0,0,0,0
"Charter",2016,"Whittier","CI",0,0,0,0
"Charter",2016,"Whittier","EASTSIDE",0,0,0,0
"Charter",2016,"Whittier","WESTSIDE",0,0,0,0
"Charter",2016,"Cordova","NORTHEAST",0,0,0,0
"Charter",2016,"Cordova","AFOGNAK",0,0,0,0
"Charter",2016,"Cordova","NG",0,0,0,0
"Charter",2016,"Cordova","CI",0,0,0,0
"Charter",2016,"Cordova","PWSO",0,0,0,0
"Charter",2016,"Cordova","PWSI",0,0,0,0
"Charter",2016,"Cordova","EASTSIDE",0,0,0,0
"Charter",2016,"Cordova","WESTSIDE",0,0,0,0
"Charter",2016,"CCI","NORTHEAST",0,0,0,0
"Charter",2016,"CCI","AFOGNAK",0,0,0,0
"Charter",2016,"CCI","NG",0,0,0,0
"Charter",2016,"CCI","CI",0,0,0,0
"Charter",2016,"CCI","PWSO",0,0,0,0
"Charter",2016,"CCI","PWSI",0,0,0,0
"Charter",2016,"CCI","EASTSIDE",0,0,0,0
"Charter",2016,"CCI","WESTSIDE",0,0,0,0
"Charter",2017,"Kodiak","NG",0,0,0,0
"Charter",2017,"Kodiak","CI",0,0,0,0
"Charter",2017,"Kodiak","PWSO",0,0,0,0
"Charter",2017,"Kodiak","PWSI",0,0,0,0
"Charter",2017,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2017,"Homer","NORTHEAST",0,0,0,0
"Charter",2017,"Homer","PWSO",0,0,0,0
"Charter",2017,"Homer","PWSI",0,0,0,0
"Charter",2017,"Homer","EASTSIDE",0,0,0,0
"Charter",2017,"Homer","WESTSIDE",0,0,0,0
"Charter",2017,"Seward","NORTHEAST",0,0,0,0
"Charter",2017,"Seward","AFOGNAK",0,0,0,0
"Charter",2017,"Seward","CI",0,0,0,0
"Charter",2017,"Seward","EASTSIDE",0,0,0,0
"Charter",2017,"Seward","WESTSIDE",0,0,0,0
"Charter",2017,"Valdez","NORTHEAST",0,0,0,0
"Charter",2017,"Valdez","AFOGNAK",0,0,0,0
"Charter",2017,"Valdez","NG",0,0,0,0
"Charter",2017,"Valdez","CI",0,0,0,0
"Charter",2017,"Valdez","EASTSIDE",0,0,0,0
"Charter",2017,"Valdez","WESTSIDE",0,0,0,0
"Charter",2017,"Whittier","NORTHEAST",0,0,0,0
"Charter",2017,"Whittier","AFOGNAK",0,0,0,0
"Charter",2017,"Whittier","NG",0,0,0,0
"Charter",2017,"Whittier","CI",0,0,0,0
"Charter",2017,"Whittier","EASTSIDE",0,0,0,0
"Charter",2017,"Whittier","WESTSIDE",0,0,0,0
"Charter",2017,"Cordova","NORTHEAST",0,0,0,0
"Charter",2017,"Cordova","AFOGNAK",0,0,0,0
"Charter",2017,"Cordova","NG",0,0,0,0
"Charter",2017,"Cordova","CI",0,0,0,0
"Charter",2017,"Cordova","PWSO",0,0,0,0
"Charter",2017,"Cordova","PWSI",0,0,0,0
"Charter",2017,"Cordova","EASTSIDE",0,0,0,0
"Charter",2017,"Cordova","WESTSIDE",0,0,0,0
"Charter",2017,"CCI","NORTHEAST",0,0,0,0
"Charter",2017,"CCI","AFOGNAK",0,0,0,0
"Charter",2017,"CCI","NG",0,0,0,0
"Charter",2017,"CCI","CI",0,0,0,0
"Charter",2017,"CCI","PWSO",0,0,0,0
"Charter",2017,"CCI","PWSI",0,0,0,0
"Charter",2017,"CCI","EASTSIDE",0,0,0,0
"Charter",2017,"CCI","WESTSIDE",0,0,0,0
"Charter",2018,"Kodiak","NG",0,0,0,0
"Charter",2018,"Kodiak","CI",0,0,0,0
"Charter",2018,"Kodiak","PWSO",0,0,0,0
"Charter",2018,"Kodiak","PWSI",0,0,0,0
"Charter",2018,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2018,"Homer","NORTHEAST",0,0,0,0
"Charter",2018,"Homer","PWSO",0,0,0,0
"Charter",2018,"Homer","PWSI",0,0,0,0
"Charter",2018,"Homer","EASTSIDE",0,0,0,0
"Charter",2018,"Homer","WESTSIDE",0,0,0,0
"Charter",2018,"Seward","NORTHEAST",0,0,0,0
"Charter",2018,"Seward","AFOGNAK",0,0,0,0
"Charter",2018,"Seward","CI",0,0,0,0
"Charter",2018,"Seward","EASTSIDE",0,0,0,0
"Charter",2018,"Seward","WESTSIDE",0,0,0,0
"Charter",2018,"Valdez","NORTHEAST",0,0,0,0
"Charter",2018,"Valdez","AFOGNAK",0,0,0,0
"Charter",2018,"Valdez","NG",0,0,0,0
"Charter",2018,"Valdez","CI",0,0,0,0
"Charter",2018,"Valdez","EASTSIDE",0,0,0,0
"Charter",2018,"Valdez","WESTSIDE",0,0,0,0
"Charter",2018,"Whittier","NORTHEAST",0,0,0,0
"Charter",2018,"Whittier","AFOGNAK",0,0,0,0
"Charter",2018,"Whittier","NG",0,0,0,0
"Charter",2018,"Whittier","CI",0,0,0,0
"Charter",2018,"Whittier","EASTSIDE",0,0,0,0
"Charter",2018,"Whittier","WESTSIDE",0,0,0,0
"Charter",2018,"Cordova","NORTHEAST",0,0,0,0
"Charter",2018,"Cordova","AFOGNAK",0,0,0,0
"Charter",2018,"Cordova","NG",0,0,0,0
"Charter",2018,"Cordova","CI",0,0,0,0
"Charter",2018,"Cordova","PWSO",0,0,0,0
"Charter",2018,"Cordova","PWSI",0,0,0,0
"Charter",2018,"Cordova","EASTSIDE",0,0,0,0
"Charter",2018,"Cordova","WESTSIDE",0,0,0,0
"Charter",2018,"CCI","NORTHEAST",0,0,0,0
"Charter",2018,"CCI","AFOGNAK",0,0,0,0
"Charter",2018,"CCI","PWSO",0,0,0,0
"Charter",2018,"CCI","PWSI",0,0,0,0
"Charter",2018,"CCI","WESTSIDE",0,0,0,0
"Charter",2019,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2019,"Kodiak","NG",0,0,0,0
"Charter",2019,"Kodiak","CI",0,0,0,0
"Charter",2019,"Kodiak","PWSO",0,0,0,0
"Charter",2019,"Kodiak","PWSI",0,0,0,0
"Charter",2019,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2019,"Homer","NORTHEAST",0,0,0,0
"Charter",2019,"Homer","PWSO",0,0,0,0
"Charter",2019,"Homer","PWSI",0,0,0,0
"Charter",2019,"Homer","EASTSIDE",0,0,0,0
"Charter",2019,"Homer","WESTSIDE",0,0,0,0
"Charter",2019,"Seward","NORTHEAST",0,0,0,0
"Charter",2019,"Seward","AFOGNAK",0,0,0,0
"Charter",2019,"Seward","CI",0,0,0,0
"Charter",2019,"Seward","EASTSIDE",0,0,0,0
"Charter",2019,"Seward","WESTSIDE",0,0,0,0
"Charter",2019,"Valdez","NORTHEAST",0,0,0,0
"Charter",2019,"Valdez","AFOGNAK",0,0,0,0
"Charter",2019,"Valdez","NG",0,0,0,0
"Charter",2019,"Valdez","CI",0,0,0,0
"Charter",2019,"Valdez","EASTSIDE",0,0,0,0
"Charter",2019,"Valdez","WESTSIDE",0,0,0,0
"Charter",2019,"Whittier","NORTHEAST",0,0,0,0
"Charter",2019,"Whittier","AFOGNAK",0,0,0,0
"Charter",2019,"Whittier","NG",0,0,0,0
"Charter",2019,"Whittier","CI",0,0,0,0
"Charter",2019,"Whittier","EASTSIDE",0,0,0,0
"Charter",2019,"Whittier","WESTSIDE",0,0,0,0
"Charter",2019,"Cordova","NORTHEAST",0,0,0,0
"Charter",2019,"Cordova","AFOGNAK",0,0,0,0
"Charter",2019,"Cordova","NG",0,0,0,0
"Charter",2019,"Cordova","CI",0,0,0,0
"Charter",2019,"Cordova","PWSO",0,0,0,0
"Charter",2019,"Cordova","PWSI",0,0,0,0
"Charter",2019,"Cordova","EASTSIDE",0,0,0,0
"Charter",2019,"Cordova","WESTSIDE",0,0,0,0
"Charter",2019,"CCI","NORTHEAST",0,0,0,0
"Charter",2019,"CCI","AFOGNAK",0,0,0,0
"Charter",2019,"CCI","NG",0,0,0,0
"Charter",2019,"CCI","PWSO",0,0,0,0
"Charter",2019,"CCI","PWSI",0,0,0,0
"Charter",2019,"CCI","EASTSIDE",0,0,0,0
"Charter",2019,"CCI","WESTSIDE",0,0,0,0
"Charter",2020,"Kodiak","NG",0,0,0,0
"Charter",2020,"Kodiak","CI",0,0,0,0
"Charter",2020,"Kodiak","PWSO",0,0,0,0
"Charter",2020,"Kodiak","PWSI",0,0,0,0
"Charter",2020,"Kodiak","EASTSIDE",0,0,0,0
"Charter",2020,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2020,"Homer","NORTHEAST",0,0,0,0
"Charter",2020,"Homer","AFOGNAK",0,0,0,0
"Charter",2020,"Homer","PWSO",0,0,0,0
"Charter",2020,"Homer","EASTSIDE",0,0,0,0
"Charter",2020,"Homer","WESTSIDE",0,0,0,0
"Charter",2020,"Seward","NORTHEAST",0,0,0,0
"Charter",2020,"Seward","AFOGNAK",0,0,0,0
"Charter",2020,"Seward","CI",0,0,0,0
"Charter",2020,"Seward","EASTSIDE",0,0,0,0
"Charter",2020,"Seward","WESTSIDE",0,0,0,0
"Charter",2020,"Valdez","NORTHEAST",0,0,0,0
"Charter",2020,"Valdez","AFOGNAK",0,0,0,0
"Charter",2020,"Valdez","NG",0,0,0,0
"Charter",2020,"Valdez","CI",0,0,0,0
"Charter",2020,"Valdez","EASTSIDE",0,0,0,0
"Charter",2020,"Valdez","WESTSIDE",0,0,0,0
"Charter",2020,"Whittier","NORTHEAST",0,0,0,0
"Charter",2020,"Whittier","AFOGNAK",0,0,0,0
"Charter",2020,"Whittier","NG",0,0,0,0
"Charter",2020,"Whittier","CI",0,0,0,0
"Charter",2020,"Whittier","EASTSIDE",0,0,0,0
"Charter",2020,"Whittier","WESTSIDE",0,0,0,0
"Charter",2020,"Cordova","NORTHEAST",0,0,0,0
"Charter",2020,"Cordova","AFOGNAK",0,0,0,0
"Charter",2020,"Cordova","NG",0,0,0,0
"Charter",2020,"Cordova","CI",0,0,0,0
"Charter",2020,"Cordova","PWSO",0,0,0,0
"Charter",2020,"Cordova","PWSI",0,0,0,0
"Charter",2020,"Cordova","EASTSIDE",0,0,0,0
"Charter",2020,"Cordova","WESTSIDE",0,0,0,0
"Charter",2020,"CCI","NORTHEAST",0,0,0,0
"Charter",2020,"CCI","AFOGNAK",0,0,0,0
"Charter",2020,"CCI","NG",0,0,0,0
"Charter",2020,"CCI","CI",0,0,0,0
"Charter",2020,"CCI","PWSO",0,0,0,0
"Charter",2020,"CCI","PWSI",0,0,0,0
"Charter",2020,"CCI","EASTSIDE",0,0,0,0
"Charter",2020,"CCI","WESTSIDE",0,0,0,0
"Charter",2021,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2021,"Kodiak","NG",0,0,0,0
"Charter",2021,"Kodiak","CI",0,0,0,0
"Charter",2021,"Kodiak","PWSO",0,0,0,0
"Charter",2021,"Kodiak","PWSI",0,0,0,0
"Charter",2021,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2021,"Homer","NORTHEAST",0,0,0,0
"Charter",2021,"Homer","PWSO",0,0,0,0
"Charter",2021,"Homer","PWSI",0,0,0,0
"Charter",2021,"Homer","EASTSIDE",0,0,0,0
"Charter",2021,"Homer","WESTSIDE",0,0,0,0
"Charter",2021,"Seward","NORTHEAST",0,0,0,0
"Charter",2021,"Seward","AFOGNAK",0,0,0,0
"Charter",2021,"Seward","CI",0,0,0,0
"Charter",2021,"Seward","EASTSIDE",0,0,0,0
"Charter",2021,"Seward","WESTSIDE",0,0,0,0
"Charter",2021,"Valdez","NORTHEAST",0,0,0,0
"Charter",2021,"Valdez","AFOGNAK",0,0,0,0
"Charter",2021,"Valdez","NG",0,0,0,0
"Charter",2021,"Valdez","CI",0,0,0,0
"Charter",2021,"Valdez","EASTSIDE",0,0,0,0
"Charter",2021,"Valdez","WESTSIDE",0,0,0,0
"Charter",2021,"Whittier","NORTHEAST",0,0,0,0
"Charter",2021,"Whittier","AFOGNAK",0,0,0,0
"Charter",2021,"Whittier","NG",0,0,0,0
"Charter",2021,"Whittier","CI",0,0,0,0
"Charter",2021,"Whittier","EASTSIDE",0,0,0,0
"Charter",2021,"Whittier","WESTSIDE",0,0,0,0
"Charter",2021,"Cordova","NORTHEAST",0,0,0,0
"Charter",2021,"Cordova","AFOGNAK",0,0,0,0
"Charter",2021,"Cordova","NG",0,0,0,0
"Charter",2021,"Cordova","CI",0,0,0,0
"Charter",2021,"Cordova","PWSO",0,0,0,0
"Charter",2021,"Cordova","PWSI",0,0,0,0
"Charter",2021,"Cordova","EASTSIDE",0,0,0,0
"Charter",2021,"Cordova","WESTSIDE",0,0,0,0
"Charter",2021,"CCI","NORTHEAST",0,0,0,0
"Charter",2021,"CCI","AFOGNAK",0,0,0,0
"Charter",2021,"CCI","NG",0,0,0,0
"Charter",2021,"CCI","CI",0,0,0,0
"Charter",2021,"CCI","PWSO",0,0,0,0
"Charter",2021,"CCI","PWSI",0,0,0,0
"Charter",2021,"CCI","EASTSIDE",0,0,0,0
"Charter",2021,"CCI","WESTSIDE",0,0,0,0
"Charter",2022,"Kodiak","AFOGNAK",0,0,0,0
"Charter",2022,"Kodiak","NG",0,0,0,0
"Charter",2022,"Kodiak","CI",0,0,0,0
"Charter",2022,"Kodiak","PWSO",0,0,0,0
"Charter",2022,"Kodiak","PWSI",0,0,0,0
"Charter",2022,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2022,"Homer","NORTHEAST",0,0,0,0
"Charter",2022,"Homer","PWSO",0,0,0,0
"Charter",2022,"Homer","PWSI",0,0,0,0
"Charter",2022,"Homer","EASTSIDE",0,0,0,0
"Charter",2022,"Homer","WESTSIDE",0,0,0,0
"Charter",2022,"Seward","NORTHEAST",0,0,0,0
"Charter",2022,"Seward","AFOGNAK",0,0,0,0
"Charter",2022,"Seward","CI",0,0,0,0
"Charter",2022,"Seward","EASTSIDE",0,0,0,0
"Charter",2022,"Seward","WESTSIDE",0,0,0,0
"Charter",2022,"Valdez","NORTHEAST",0,0,0,0
"Charter",2022,"Valdez","AFOGNAK",0,0,0,0
"Charter",2022,"Valdez","NG",0,0,0,0
"Charter",2022,"Valdez","CI",0,0,0,0
"Charter",2022,"Valdez","EASTSIDE",0,0,0,0
"Charter",2022,"Valdez","WESTSIDE",0,0,0,0
"Charter",2022,"Whittier","NORTHEAST",0,0,0,0
"Charter",2022,"Whittier","AFOGNAK",0,0,0,0
"Charter",2022,"Whittier","NG",0,0,0,0
"Charter",2022,"Whittier","CI",0,0,0,0
"Charter",2022,"Whittier","EASTSIDE",0,0,0,0
"Charter",2022,"Whittier","WESTSIDE",0,0,0,0
"Charter",2022,"Cordova","NORTHEAST",0,0,0,0
"Charter",2022,"Cordova","AFOGNAK",0,0,0,0
"Charter",2022,"Cordova","NG",0,0,0,0
"Charter",2022,"Cordova","CI",0,0,0,0
"Charter",2022,"Cordova","PWSO",0,0,0,0
"Charter",2022,"Cordova","PWSI",0,0,0,0
"Charter",2022,"Cordova","EASTSIDE",0,0,0,0
"Charter",2022,"Cordova","WESTSIDE",0,0,0,0
"Charter",2022,"CCI","NORTHEAST",0,0,0,0
"Charter",2022,"CCI","AFOGNAK",0,0,0,0
"Charter",2022,"CCI","NG",0,0,0,0
"Charter",2022,"CCI","CI",0,0,0,0
"Charter",2022,"CCI","PWSO",0,0,0,0
"Charter",2022,"CCI","PWSI",0,0,0,0
"Charter",2022,"CCI","EASTSIDE",0,0,0,0
"Charter",2022,"CCI","WESTSIDE",0,0,0,0
"Charter",2023,"Kodiak","NG",0,0,0,0
"Charter",2023,"Kodiak","CI",0,0,0,0
"Charter",2023,"Kodiak","PWSO",0,0,0,0
"Charter",2023,"Kodiak","PWSI",0,0,0,0
"Charter",2023,"Kodiak","WESTSIDE",0,0,0,0
"Charter",2023,"Homer","NORTHEAST",0,0,0,0
"Charter",2023,"Homer","PWSO",0,0,0,0
"Charter",2023,"Homer","PWSI",0,0,0,0
"Charter",2023,"Homer","EASTSIDE",0,0,0,0
"Charter",2023,"Homer","WESTSIDE",0,0,0,0
"Charter",2023,"Seward","NORTHEAST",0,0,0,0
"Charter",2023,"Seward","AFOGNAK",0,0,0,0
"Charter",2023,"Seward","CI",0,0,0,0
"Charter",2023,"Seward","EASTSIDE",0,0,0,0
"Charter",2023,"Seward","WESTSIDE",0,0,0,0
"Charter",2023,"Valdez","NORTHEAST",0,0,0,0
"Charter",2023,"Valdez","AFOGNAK",0,0,0,0
"Charter",2023,"Valdez","NG",0,0,0,0
"Charter",2023,"Valdez","CI",0,0,0,0
"Charter",2023,"Valdez","EASTSIDE",0,0,0,0
"Charter",2023,"Valdez","WESTSIDE",0,0,0,0
"Charter",2023,"Whittier","NORTHEAST",0,0,0,0
"Charter",2023,"Whittier","AFOGNAK",0,0,0,0
"Charter",2023,"Whittier","NG",0,0,0,0
"Charter",2023,"Whittier","CI",0,0,0,0
"Charter",2023,"Whittier","EASTSIDE",0,0,0,0
"Charter",2023,"Whittier","WESTSIDE",0,0,0,0
"Charter",2023,"Cordova","NORTHEAST",0,0,0,0
"Charter",2023,"Cordova","AFOGNAK",0,0,0,0
"Charter",2023,"Cordova","NG",0,0,0,0
"Charter",2023,"Cordova","CI",0,0,0,0
"Charter",2023,"Cordova","PWSO",0,0,0,0
"Charter",2023,"Cordova","PWSI",0,0,0,0
"Charter",2023,"Cordova","EASTSIDE",0,0,0,0
"Charter",2023,"Cordova","WESTSIDE",0,0,0,0
"Charter",2023,"CCI","NORTHEAST",0,0,0,0
"Charter",2023,"CCI","AFOGNAK",0,0,0,0
"Charter",2023,"CCI","NG",0,0,0,0
"Charter",2023,"CCI","CI",0,0,0,0
"Charter",2023,"CCI","PWSO",0,0,0,0
"Charter",2023,"CCI","PWSI",0,0,0,0
"Charter",2023,"CCI","EASTSIDE",0,0,0,0
"Charter",2023,"CCI","WESTSIDE",0,0,0,0
